system_id,word,ner
36,五,CARDINAL
37,中信上游半導體,ORG
37,日,GPE
37,今日,DATE
37,萬張,CARDINAL
37,億元,MONEY
37,中國信託投信,ORG
37,中信上游半導體,ORG
37,首日,DATE
37,今日,DATE
37,中國信託投信,ORG
37,中信,ORG
37,中國信託投信,ORG
37,二,CARDINAL
37,三,CARDINAL
37,中國信託投信,ORG
37,中信,ORG
38,達志,PERSON
38,台灣,GPE
38,巴菲特,PERSON
38,元大,ORG
38,臺灣,GPE
38,",億元",MONEY
38,日,GPE
38,甫,GPE
38,台灣,GPE
38,榮聯電,ORG
38,富邦,ORG
38,國泰北美科技元大,ORG
38,國泰費城,ORG
38,永豐,ORG
38,美國科技台,ORG
38,兆豐洲際半導體富邦,ORG
39,達志,PERSON
39,台灣,GPE
39,元大,ORG
39,觀察證交所,ORG
39,元大,ORG
39,國泰永續高股息元,MONEY
39,台灣,GPE
39,台灣,GPE
39,護國神山台積電,ORG
